transaction_id,txn_datetime,card_id,merchant_id,card_type,card_country,merchant_country,merchant_name,transaction_type,channel,amount,currency,status,is_cross_border,is_contactless,is_tokenized,switch_msg_count,is_fraud,fraud_amt,source_system,_ingested_at,Unnamed: 0
TXN0000200,2025-07-19 23:51:39,CARD00409,MERC00091,Credit,JP,JP,Summit Department Store,Purchase,E-commerce,76.66,JPY,Approved,False,False,Y,3,0,0.0,ECOM-API,2025-07-20 02:40:39,199
TXN0008822,2024-11-22 15:49:52,CARD00169,MERC00044,Credit,MX,MX,Summit Market,Purchase,POS,11.64,MXN,Approved,0,1,0,3,False,0.0,ECOM-API,2024-11-22 17:05:52,8821
TXN0000166,2025-12-04T21:18:17Z,CARD00225,MERC00336,Prepaid,BR,BR,Cedar Retail Co.,Purchase,E-commerce,88.45,BRL,Approved,N,0,1,3,0,0.0,ECOM-API,2025-12-04 23:31:17,165
TXN0013644,2025-09-22T18:34:16Z,CARD00023,MERC00090,Credit,IN,IN,Highland Pharmacy,Purchase,POS,67.6,INR,Approved,0,N,Y,3,N,0.0,ATM-NET,2025-09-22 20:08:16,13643
TXN0003011,2025-09-01T17:25:27Z,CARD00709,MERC00239,Debit,US,US,Riverside Electronics,Balance Transfer,E-commerce,1579.05,USD,Approved,N,0,Y,3,0,0.0,ECOM-API,2025-09-01 20:23:27,3010
TXN0005051,2025-08-10 01:14:19,CARD00352,MERC00187,Debit,AU,AU,Ironwood Pharmacy,Purchase,E-commerce,$69.35,AUD,Approved,False,0,Y,3,N,0.0,POS-GW-3,2025-08-10 02:38:19,5050
TXN0010898,2025-05-26T18:03:28Z,CARD00104,MERC00234,Debit,GB,GB,Riverside Airways,Purchase,E-commerce,64.35,GBP,Approved,0,N,Y,3,N,0.0,ECOM-API,2025-05-26 20:32:28,10897
TXN0006160,2025-03-10T23:16:47Z,CARD00626,MERC00359,Prepaid,SG,SG,Lakeside Electronics,Purchase,E-commerce,19.44,SGD,Approved,N,0,Y,3,N,0.0,ATM-NET,2025-03-11 02:15:47,6159
TXN0011513,2025-12-10 02:19:33,CARD00525,MERC8889,Prepaid,DE,DE,Ironwood Shop  ,Purchase,E-commerce,2801.04,EUR,Approved,False,False,True,3,False,0.0,POS-GW-3,2025-12-10 02:42:33,11512
TXN0007643,2025-11-08T14:09:34Z,CARD00352,MERC00164,Debit,AU,AU,Silverline Hotel,Purchase,POS,37.61,AUD,Approved,False,Y,N,3,0,0.0,ECOM-API,2025-11-08 17:11:34,7642
TXN0010298,2025-03-02T20:19:41Z,CARD00298,MERC00007,Credit,AU,AU,Coastal General Store,Purchase,E-commerce,54.82,AUD,  Approved,0,N,1,3,N,0.0,POS-GW-3,2025-03-02 23:47:41,10297
TXN0013191,2024-11-06T22:31:48Z,CARD00378,MERC00221,Credit,AE,AE,Greenway Shop,Purchase,POS,$41.96,AED,Approved,False,False,Y,3,0,0.0,ECOM-API,2024-11-06 23:39:48,13190
TXN0014122,2024-08-15T03:17:00Z,CARD00412,MERC00067,Credit,GB,GB,Metro Electronics,Purchase,E-commerce,29.25,GBP,Approved,False,N,N,3,N,0.0,ECOM-API,2024-08-15 05:28:00,14121
TXN0014260,2025-07-08T05:09:19Z,CARD00202,MERC00130,Credit,DE,DE,Northgate Entertainment,Purchase,POS,64.16,EUR,Approved,N,0,Y,3,0,0.0,POS-GW-3,2025-07-08 05:20:19,14259
TXN0015180,2024-09-12T16:50:07Z,CARD00130,MERC00334,Credit,AU,AU,Greenway Market,Purchase,POS,40.62,AUD,Approved,False,1,N,3,False,0.0,POS-GW-3,2024-09-12 17:35:07,15179
TXN0007551,2024-10-27 07:32:26,CARD00660,MERC00115,Debit,IN,IN,Coastal Airways,Purchase,POS,22.76,INR,Approved,0,N,N,3,0,0.0,POS-GW-3,2024-10-27 10:51:26,7550
TXN0003155,2025-02-23 14:56:38,CARD00292,MERC00172,Debit,GB,JP,Old Town Grill,Purchase,POS,$95.32,GBP,Approved,Y,Y,Y,3,False,0.0,ECOM-API,2025-02-23 18:48:38,3154
TXN0008713,2024-08-26T18:25:24Z,CARD00295,MERC00073,Credit,AU,AU,Old Town Store,Purchase,POS,66.97,AUD,Approved,N,N,N,3,False,0.0,POS-GW-3,2024-08-26 20:24:24,8712
TXN0006906,1756240947,CARD00758,MERC00219,Credit,US,US,Summit Retail Co.,Purchase, E-commerce ,162.28,USD,Approved,False,False,Y,3,N,0.0,POS-GW-3,2025-08-26 21:32:27,6905
TXN0001140,2024-11-27T22:03:33Z,CARD00232,MERC00279,Debit,FR,US,Harborview Tech Store,Purchase,POS,$85.15,EUR,Approved,Y,True,Y,3,False,0.0,ATM-NET,2024-11-27 23:36:33,1139
TXN0014975,04/21/2025 05:53,CARD00560,MERC00296,Debit,BR,BR,  Bluepeak Bistro,Purchase,POS,35.53,BRL,Approved,N,False,N,3,N,0.0,ECOM-API,2025-04-21 06:29:05,14974
TXN0000027,2024-10-24 12:36:13,CARD00753,MERC00239,Debit,US,US,Riverside  Electronics,Purchase,POS,42.42,USD,Approved,N,Y,1,3,N,0.0,POS-GW-3,2024-10-24 15:03:13,26
TXN0012645,2025-12-21T09:51:16Z,CARD00331,MERC00198,Debit,FR,FR,Lakeside Service Station,Purchase,POS,22.38,EUR,Approved,N,False,0,3,N,0.0,POS-GW-3,2025-12-21 13:30:16,12644
TXN0007183,2025-03-07T03:56:28Z,CARD00720,MERC8814,Prepaid,IN,IN,Ironwood Service Station,Purchase,POS,$33.15,INR,Approved,N,Y,1,3,N,0.0,POS-GW-3,2025-03-07 04:04:28,7182
TXN0013585,2025-01-01T17:20:33Z,CARD00524,MERC00400,Credit,BR,BR,Coastal ATM,ATM Withdrawal,ATM,$100.00,BRL,Approved,N,N,N,3,False,0.0,ATM-NET,2025-01-01 21:00:33,13584
TXN0006420,2025-11-28T14:50:40Z,CARD00116,MERC00203,Credit,US,US,Crescent Retail Co.,Purchase,E-commerce,426.69,USD,Approved,N,0,Y,3,False,0.0,ECOM-API,2025-11-28 16:27:40,6419
TXN0011809,2025-11-02T17:43:53Z,CARD00636,MERC00035,Credit,BR,BR,Highland Pharmacy,Purchase,POS,110.49,BRL,Approved,False,0,0,3,False,0.0,ATM-NET,2025-11-02 17:54:53,11808
TXN0004749,2025-11-27T14:44:26Z,CARD00510,MERC00065,Debit,IN,IN,Old Town Tech Store,Purchase,POS,65.39,INR,Approved,0,True,N,3,N,0.0,POS-GW-3,2025-11-27 16:13:26,4748
TXN0003051,2024-08-02T18:50:56Z,CARD00626,MERC00248,Prepaid,SG,SG,Greenway Entertainment,Purchase,POS,41.28,SGD,Declined,N,N,False,1,N,0.0,ATM-NET,2024-08-02 20:58:56,3050
TXN0013764,2025-04-09T05:54:34Z,CARD00386,MERC00167,Prepaid,JP,JP,Silverline Air,Purchase,POS,50.46,JPY,Approved,N,N,Y,3,N,0.0,ECOM-API,2025-04-09 08:16:34,13763
TXN0011405,2025-05-30 17:30:04,CARD00044,MERC00334,Prepaid,AU,AU,Greenway Market,Purchase,POS,102.01,AUD,Approved,N,Y,False,3,N,0.0,ECOM-API,2025-05-30 20:11:04,11404
TXN0004326,12/23/2024 12:48,CARD00660,MERC00119,Debit,IN,IN,Northgate Air,Purchase,E-commerce,121.97,INR,Approved,N,N,1,3,N,0.0,POS-GW-3,2024-12-23 13:52:24,4325
TXN0005652,2025-09-11T09:46:35Z,CARD00248,MERC00365,Credit,US,US,Meadow Retail Co.,Purchase,E-commerce,36.32,USD,Approved,0,False,N,3,N,0.0,ECOM-API,2025-09-11 12:24:35,5651
TXN0015642,11/16/2025 03:37,CARD00420,MERC00011,Credit,IN,IN,Silverline Hotel,Purchase,POS,$33.19,INR,Approved,N,Y,Y,3,N,0.0,ATM-NET,2025-11-16 06:17:50,15641
TXN0003618,2024-08-31T09:23:26Z,CARD00128,MERC00112,Credit,IN,IN,Lakeside Air,Balance Transfer,E-commerce,465.25,INR,Approved,N,0,N,3,0,0.0,ATM-NET,2024-08-31 13:07:26,3617
TXN0007306,2025-12-26T14:25:41Z,CARD00306,MERC00112,Credit,IN,IN,Lakeside Air,Purchase,E-commerce,55.19,INR,Approved,False,N,1,3,False,0.0,POS-GW-3,2025-12-26 16:21:41,7305
TXN0011458,2025-12-08T09:10:24Z,CARD00182,MERC00272,Debit,BR,GB,Silverline Entertainment,Purchase,POS,357.03,BRL,Approved,1,Y,False,3,False,0.0,POS-GW-3,2025-12-08 11:53:24,11457
TXN0005019,10/09/2024 19:15,CARD00683,MERC00249,Credit,FR,FR,Highland Inn,Purchase,POS,88.35,EUR,Approved,0,Y,0,3,N,0.0,POS-GW-3,2024-10-09 20:35:22,5018
TXN0013616,2025-11-29T00:54:20Z,CARD00174,MERC00087,Credit,US,US,Union Airways,Purchase,POS,262.38,USD,Approved,N,Y,Y,3,False,0.0,ECOM-API,2025-11-29 02:15:20,13615
TXN0005879,2025-03-02 12:23:31,CARD00202,MERC00198,Credit,DE,FR,Lakeside Service Station,Balance Transfer,E-commerce,1128.4,EUR,Approved,Y,N,1,3,N,0.0,ECOM-API,2025-03-02 16:19:31,5878
TXN0000795,1738936114,CARD00640,MERC00172,Debit,JP,JP,Old Town Grill,Purchase  ,E-commerce,75.76,JPY,Approved,N,0,N,3,False,0.0,POS-GW-3,2025-02-07 16:26:34,794
TXN0004774,2025-12-03T18:35:43Z,CARD00110,MERC00204,Credit,AU,AU,Harborview Fuel Stop,Purchase,POS,150.4,AUD,Approved,N,True,Y,3,N,0.0,POS-GW-3,2025-12-03 19:08:43,4773
TXN0006464,2024-10-15T05:18:44Z,CARD00691,MERC00297,Credit,CA,CA,Brookfield Air,Purchase,POS,60.01,CAD,Approved,False,Y,N,3,0,0.0,POS-GW-3,2024-10-15 08:13:44,6463
TXN0010057,2024-07-23T11:21:59Z,CARD00255,MERC00018,Prepaid,AU,US,Northgate Entertainment,Purchase,E-commerce,$645.28,AUD,Approved,True,0,1,3,0,0.0,ECOM-API,2024-07-23 12:11:59,10056
TXN0012480,2024-12-25T01:03:39Z,CARD00059,MERC00133,Debit,US,US,Metro Fresh Foods,Purchase,POS,$13.60,USD,Approved,False,Y,True,3,N,0.0,POS-GW-3,2024-12-25 03:40:39,12479
TXN0007538,2025-10-13T20:33:34Z,CARD00227,MERC00258,Debit,AU,US,Lakeside Arcade,Purchase,POS,17.62,AUD,Approved,Y,N,True,3,0,0.0,ECOM-API,2025-10-13 22:33:34,7537
TXN0011963,1744227469,CARD00610,MERC00018,Debit,US,US,Northgate Entertainment,Purchase,E-commerce,60.37,USD,Approved,N,False,True,3,0,0.0,ATM-NET,2025-04-09 22:03:49,11962
TXN0013268,2024-10-30 15:04:47,CARD00243,MERC00378,Credit,DE,DE,Ironwood ATM,ATM Withdrawal,ATM,$100.00,EUR,Approved,N,N,N,3,N,0.0,POS-GW-3,2024-10-30 15:06:47,13267
TXN0015884,2024-12-26 23:19:29,CARD00720,MERC00329,Prepaid,IN,IN,Summit Bistro,Purchase, POS ,65.14,INR,Approved,0,True,N,3,N,0.0,POS-GW-3,2024-12-27 03:18:29,15883
TXN0006068,2025-02-28T23:52:27Z,CARD00357,MERC00001,Credit,CA,CA,Silverline Fuel Stop,Purchase,E-commerce,16.61,CAD,Approved,N,False,Y,3,False,0.0,POS-GW-3,2025-03-01 02:28:27,6067
TXN0000019,2024-07-24 19:18:33,CARD00319,MERC00240,Credit,AU,AU,Northgate Airlines,Purchase,POS,29.15,AUD,Approved,N,0,True,3,N,0.0,ECOM-API,2024-07-24 22:54:33,18
TXN0013237,2025-09-22T12:00:08Z,CARD00115,MERC00358,Debit,MX,MX,Bluepeak Inn,Purchase,E-commerce,17.96,MXN,Approved,0,N,True,3,0,0.0,POS-GW-3,2025-09-22 15:32:08,13236
TXN0007605,2024-11-22T01:03:25Z,CARD00134,MERC00173,Credit,US,US,Silverline Hotel,  Purchase,POS,3.15,USD,Approved,0,1,False,3,0,0.0,ECOM-API,2024-11-22 03:01:25,7604
TXN0006710,2025-05-24T23:56:30Z,CARD00004,MERC00023,Debit,AE,AE,Brookfield Market,Purchase,POS,35.69,AED,Approved,0,Y,N,3,False,0.0,POS-GW-3,2025-05-25 01:54:30,6709
TXN0014722,2024-11-10T04:05:03Z,CARD00117,MERC00186,Credit,DE,DE,Metro  Shop,Purchase,E-commerce,12.61,EUR,Approved,False,0,True,3,False,0.0,POS-GW-3,2024-11-10 05:01:03,14721
TXN0007265,2025-07-24T13:06:39Z,CARD00633,MERC00081,Credit,CA,CA, Northgate Pharmacy ,Purchase,POS,74.32,CAD,Approved,N,Y,False,3,0,0.0,POS-GW-3,2025-07-24 14:23:39,7264
TXN0010219,2025-01-15 03:24:07,CARD00483,MERC00248,Debit,SG,SG,Greenway Entertainment,Purchase,POS,14.62,SGD,Approved,False,N,False,3,False,0.0,POS-GW-3,2025-01-15 07:10:07,10218
TXN0007633,2024-10-19T00:19:33Z,CARD00533,MERC00114,Credit,MX,MX,Silverline Drug Store,Purchase,POS,147.79,MXN,Approved,N,Y,1,3,N,0.0,ECOM-API,2024-10-19 01:39:33,7632
TXN0013323,2025-12-24T03:59:19Z,CARD00374,MERC00212,Credit,IN,IN,Union Arcade,Purchase,POS,64.64,INR,Approved,N,1,True,3,N,0.0,ECOM-API,2025-12-24 04:50:19,13322
TXN0000399,2025-02-05T21:09:12Z,CARD00800,MERC00134,Debit,IN,IN,Fieldstone Games,Purchase,E-commerce,112.53,INR,Approved,N,N,Y,3,N,0.0,ECOM-API,2025-02-05 23:25:12,398
TXN0007962,2025-04-22T09:37:21Z,CARD00723,MERC00351,Credit,JP,JP,Lakeside Tech Store,Purchase,E-commerce,$141.39,JPY,Approved,N,N,Y,3,N,0.0,ATM-NET,2025-04-22 09:59:21,7961
TXN0005312,2024-07-24T15:14:14Z,CARD00262,MERC00347,Prepaid,DE,DE,Coastal Inn,Cash Advance,E-commerce,94.28,EUR,Approved,N,N,Y,3,N,0.0,ECOM-API,2024-07-24 19:13:14,5311
TXN0009271,1764631258,CARD00163,MERC00191,Credit,GB,GB,Bluepeak Health Mart,Purchase,POS,93.75,GBP,Approved,N,0,N,3,N,0.0,ECOM-API,2025-12-02 00:36:58,9270
TXN0010921,2025-04-13T02:46:30Z,CARD00766,MERC00373,Credit,GB,GB,Fieldstone ATM,ATM Withdrawal,ATM,60.0,GBP,Approved,False,N,N,3,False,0.0,POS-GW-3,2025-04-13 03:20:30,10920
TXN0014904,2025-06-26T03:07:40Z,CARD00606,MERC00094,Credit,US,US,Skyline Grill,Purchase,POS,1176.06,USD,Approved,N,Y,True,3,N,0.0,POS-GW-3,2025-06-26 04:16:40,14903
TXN0012453,2025-05-13T12:20:22Z,CARD00631,MERC00356,Credit,AU,AU,Greenway Grill,Purchase,E-commerce,111.69,AUD,Approved,0,N,Y,3,0,0.0,ATM-NET,2025-05-13 13:53:22,12452
TXN0006874,2025-11-11T01:28:11Z,CARD00254,MERC00183,Debit,MX,US,Metro Hotel,Purchase,POS,52.01,MXN,Approved,True,Y,Y,3,N,0.0,POS-GW-3,2025-11-11 03:47:11,6873
TXN0003517,2024-11-20T04:38:07Z,CARD00163,MERC00082,Credit,GB,GB,Cedar Grill,Purchase,POS,46.83,GBP,Approved,N,Y,1,3,False,0.0,POS-GW-3,2024-11-20 07:29:07,3516
TXN0014374,2024-10-27 01:26:15,CARD00650,MERC00188,Debit,US,US,Meadow Fresh Foods,Purchase,POS,27.47,USD,Approved,0,0,N,3,0,0.0,POS-GW-3,2024-10-27 03:45:15,14373
TXN0006107,2025-12-30T04:02:46Z,CARD00745,MERC00321,Prepaid,AE,AE,Highland Air,Purchase,POS,985.69,AED,Approved,N,False,True,3,N,0.0,ATM-NET,2025-12-30 06:29:46,6106
TXN0002391,2025-08-01T23:51:31Z,CARD00707,MERC00180,Debit,US,US,Highland General Store,Purchase,E-commerce,102.58,USD,Approved,N,0,Y,3,N,0.0,ATM-NET,2025-08-02 03:39:31,2390
TXN0001494,2025-01-22T08:44:15Z,CARD00648,MERC00206,Debit,US,US,Brookfield Digital,Purchase,POS,20.84,USD,Approved,0,False,0,3,False,0.0,POS-GW-3,2025-01-22 10:34:15,1493
TXN0005937,2025-01-06T01:12:01Z,CARD00637,MERC00223,Credit,DE,DE,Riverside Resort,Purchase,E-commerce,351.12,EUR,Approved,N,0,N,3,N,0.0,ATM-NET,2025-01-06 02:43:01,5936
TXN0005902,2025-09-19 17:24:34,CARD00334,MERC00363,Credit,AE,AE,Summit Arcade,Purchase  ,E-commerce,52.27,AED,Approved,N,N,1,3,N,0.0,ATM-NET,2025-09-19 20:47:34,5901
TXN0014339,02/21/2025 05:10,CARD00313,MERC00335,Credit,CA,CA,Highland Bistro,Purchase,E-commerce,33.19,CAD,Approved,N,N,Y,3,0,0.0,ECOM-API,2025-02-21 05:20:30,14338
TXN0009978,2025-11-29 17:03:13,CARD00182,MERC00021,Debit,BR,BR,Harborview Tech Store,Balance Transfer,POS,592.63,BRL,Approved,N,Y,0,3,False,0.0,POS-GW-3,2025-11-29 18:26:13,9977
TXN0008216,2025-07-01T16:16:48Z,CARD00127,MERC00014,Credit,US,US,Greenway Arcade,Purchase,E-commerce,82.8,USD,Declined,N,0,1,1,N,0.0,ECOM-API,2025-07-01 19:45:48,8215
TXN0005259,2024-08-25 10:34:00,CARD00724,MERC00386,Credit,IN,IN,Metro ATM,ATM Withdrawal,ATM,150.0,INR,Approved,False,0,N,3,False,0.0,ECOM-API,2024-08-25 10:50:00,5258
TXN0010062,1765643870,CARD00650,MERC00079,Debit,US,US,Crescent Inn  ,Purchase,E-commerce,13.15,USD,Approved,N,N,Y,3,False,0.0,ECOM-API,2025-12-13 19:16:50,10061
TXN0012865,1724901498,CARD00118,MERC00321,Prepaid,AE,AE,Highland Air,Purchase  ,E-commerce,86.88,AED,Approved,0,0,1,3,False,0.0,POS-GW-3,2024-08-29 06:19:18,12864
TXN0009603,2024-08-09 01:43:57,CARD00019,MERC00160,Credit,GB,GB,Union Emporium,Purchase,POS,28.22,GBP,Approved,N,Y,N,3,False,0.0,ECOM-API,2024-08-09 05:12:57,9602
TXN0001055,2024-12-26T03:17:24Z,CARD00125,MERC00126,Credit,US,IN,Lakeside Fresh Foods,Purchase,POS,$35.27,USD,Approved,True,Y,N,3,N,0.0,ATM-NET,2024-12-26 04:43:24,1054
TXN0013999,2025-12-04T21:15:58Z,CARD00014,MERC00140,Prepaid,CA,CA,Brookfield Air,Purchase, E-commerce ,13.19,CAD,Approved,0,0,N,3,False,0.0,ECOM-API,2025-12-05 01:01:58,13998
TXN0009301,2024-07-03T06:18:50Z,CARD00132,MERC00389,Debit,IN,IN,Northgate ATM,ATM Withdrawal,ATM,200.0,INR,Approved,N,N,False,3,N,0.0,ECOM-API,2024-07-03 09:50:50,9300
TXN0011154,2025-08-22T20:29:06Z,CARD00405,MERC00325,Credit,IN,CA,Lakeside Inn,Purchase,  E-commerce,39.46,INR,Approved,Y,N,False,3,0,0.0,ECOM-API,2025-08-22 23:12:06,11153
TXN0008598  ,2025-10-01T16:51:43Z,CARD00217,MERC00361,Credit,CA,IN,Brookfield Digital,Purchase,POS,10.59,CAD,Approved,True,Y,Y,3,N,0.0,ECOM-API,2025-10-01 19:24:43,8597
TXN0011891,2025-10-15 22:52:05,CARD00729,MERC00207,Debit,GB,GB,Northgate Inn,Purchase,  POS,96.56,GBP, Approved ,0,Y,N,3,0,0.0,POS-GW-3,2025-10-16 01:09:05,11890
TXN0015471,2024-11-24T18:49:36Z,CARD00472,MERC00278,Debit,JP,US,Skyline General Store,Purchase,POS,11.06,JPY,Approved,True,False,0,3,False,0.0,ECOM-API,2024-11-24 19:23:36,15470
TXN0011643,2024-08-28T12:57:08Z,CARD00117,MERC00130,Prepaid,DE,DE,Northgate Entertainment,Purchase,POS,30.02,EUR,Approved,False,False,False,3,N,0.0,ECOM-API,2024-08-28 15:14:08,11642
TXN0008899,2025-04-23 22:35:27,CARD00704,MERC00334,Credit,AU,AU,Greenway Market,Purchase,POS,$30.77,AUD,Approved,0,N,N,3,N,0.0,POS-GW-3,2025-04-24 00:38:27,8898
TXN0012132,2024-09-05 10:28:01,CARD00444,MERC00174,Debit,US,US,Highland Air,Purchase,POS,49.51,USD,Approved,N,N,0,3,N,0.0,POS-GW-3,2024-09-05 12:17:01,12131
TXN0011650,2025-07-03T08:58:08Z,CARD00143,MERC00205,Debit,IN,IN,Ironwood Bistro,Purchase,E-commerce,44.69,INR,Approved,False,N,1,3,N,0.0,ATM-NET,2025-07-03 11:44:08,11649
TXN0014700,2024-12-04T14:48:36Z,CARD00248,MERC00209,Credit,US,US,Silverline Airways,Purchase,E-commerce,$68.13,USD,Approved,False,N,1,3,False,0.0,ECOM-API,2024-12-04 16:14:36,14699
TXN0009466,2024-12-24T17:14:59Z,CARD00358,MERC00220,Debit,IN,IN,Metro Drug Store,Purchase,E-commerce,44.08,INR,Approved,False,0,Y,3,N,0.0,ATM-NET,2024-12-24 19:49:59,9465
TXN0010807,1738906376,CARD00215,MERC00135,Debit,CA,CA,Lakeside Inn,Purchase,E-commerce,33.09,CAD,Approved,False,N,N,3,N,0.0,POS-GW-3,2025-02-07 09:18:56,10806
TXN0011126,2025-02-19T01:01:01Z,CARD00077,MERC00072,Debit,CA,CA,Meadow Electronics,Purchase,POS,48.1,CAD,Approved,0,True,Y,3,N,0.0,POS-GW-3,2025-02-19 01:08:01,11125
TXN0000766,2024-07-31T04:33:43Z,CARD00066,MERC00081,Debit,CA,CA,Northgate Pharmacy,Purchase,POS,1712.41,CAD,Approved,N,N,0,3,False,0.0,POS-GW-3,2024-07-31 07:06:43,765
TXN0000697,2025-10-03T02:44:10Z,CARD00594,MERC00072,Credit,CA,CA,Meadow Electronics,Purchase,POS,$26.71,CAD,Declined,N,0,0,1,N,0.0,POS-GW-3,2025-10-03 05:10:10,696
TXN0011670,02/02/2025 04:58,CARD00127,MERC00059,Credit,US,US,Silverline Shop,Purchase,POS,10.3,USD,Approved,N,N,0,3,False,0.0,ECOM-API,2025-02-02 05:32:27,11669
TXN0000755,05/14/2025 21:06,CARD00222,MERC00286,Credit,GB,GB,Riverside Market,Purchase,POS,86.67,GBP,Approved,0,Y,1,3,0,0.0,POS-GW-3,2025-05-14 22:53:28,754
TXN0007018,2024-12-09T00:44:56Z,CARD00764,MERC00141,Credit,BR,BR,Metro Arcade,Purchase,POS,105.86,BRL,Approved,False,Y,N,3,N,0.0,POS-GW-3,2024-12-09 04:22:56,7017
TXN0001444,2025-11-20 00:31:47,CARD00208,MERC00313,Debit,BR,BR,Lakeside Retail Co.,Purchase,POS,77.46,BRL,Approved,0,Y,N,3,N,0.0,ATM-NET,2025-11-20 04:24:47,1443
TXN0007007,2024-09-13 21:08:33,CARD00711,MERC00090,Debit,IN,IN,Highland Pharmacy,Balance Transfer,POS,196.5,INR,Approved,N,N,0,3,N,0.0,ECOM-API,2024-09-13 23:58:33,7006
TXN0013997,2025-05-18T06:02:01Z,CARD00147,MERC00293,Credit,IN,IN,Crescent Games,Purchase,POS,72.35,INR,Approved,N,False,Y,3,N,0.0,POS-GW-3,2025-05-18 08:52:01,13996
TXN0004258,2025-04-06T07:02:49Z,CARD00337,MERC00311,Debit,AU,AU,Lakeside General Store,Purchase,E-commerce,148.65,AUD,Approved,False,N,Y,3,N,0.0,ATM-NET,2025-04-06 10:35:49,4257
TXN0008328,2025-06-30T17:27:11Z,CARD00047,MERC00369,Credit,IN,IN,Meadow Department Store,Cash Advance,  E-commerce,273.58,INR,Approved,N,0,Y,3,N,0.0,ATM-NET,2025-06-30 20:14:11,8327
TXN0015025,2025-01-30 17:56:01,CARD00508,MERC00160,Debit,GB,GB,Union Emporium,Balance Transfer,POS,1248.21,GBP,Approved,False,True,N,3,False,0.0,ECOM-API,2025-01-30 18:31:01,15024
TXN0007495,2024-12-18T02:34:55Z,CARD00411,MERC00149,Credit,IN,IN,Northgate Gas & Go,Purchase,POS,$49.95,INR,Approved,False,Y,0,3,False,0.0,ECOM-API,2024-12-18 03:52:55,7494
TXN0012728,2025-08-18T10:00:33Z,CARD00314,MERC00274,Credit,GB,IN,Skyline Air,Purchase  ,E-commerce,$42.05,GBP,Approved,True,False,Y,3,N,0.0,ATM-NET,2025-08-18 12:06:33,12727
TXN0003172,2025-09-27T14:13:08Z,CARD00235,MERC00244,Credit,AU,AU,Brookfield Market,Purchase,E-commerce,15.06,AUD,Approved,N,N,True,3,False,0.0,ATM-NET,2025-09-27 17:40:08,3171
TXN0008030,1761007709,CARD00573,MERC00220,Debit,IN,IN,Metro Drug Store,Purchase,E-commerce,30.25,INR,Approved,0,False,Y,3,N,0.0,ECOM-API,2025-10-21 01:40:29,8029
TXN0006397,2024-08-18 03:52:32,CARD00109,MERC00204,Credit,AU,AU,Harborview Fuel Stop,Purchase,POS,99.03,AUD,Approved,N,0,False,3,0,0.0,POS-GW-3,2024-08-18 05:37:32,6396
TXN0004654,2025-10-28 19:59:18,CARD00076,MERC00276,Credit,IN,IN,Crescent Emporium,Purchase,E-commerce,12.52,INR,Approved,0,N,0,3,N,0.0,ECOM-API,2025-10-28 21:07:18,4653
TXN0013787,2025-08-31T19:05:39Z,CARD00123,MERC00218,Debit,US,US,Union Health Mart,Purchase,POS,43.86,USD,Approved,0,1,Y,3,False,0.0,ECOM-API,2025-08-31 22:22:39,13786
TXN0014034,2025-12-14T09:32:33Z,CARD00252,MERC00110,Credit,FR,FR,Riverside Tech Store,Purchase,E-commerce,52.09,EUR,Approved,N,False,Y,3,False,0.0,POS-GW-3,2025-12-14 11:16:33,14033
TXN0015121,2024-11-18T23:25:28Z,CARD00072,MERC00147,Credit,US,US,Silverline Games,Balance Transfer,E-commerce,1538.49,USD,Approved,N,N,Y,3,0,0.0,ECOM-API,2024-11-19 00:16:28,15120
TXN0014757,2025-08-25T17:02:08Z,CARD00482,MERC00346,Debit,MX,MX,Coastal Fuel Stop,Purchase,POS,18.93,MXN,Approved,False,Y,Y,3,False,0.0,ATM-NET,2025-08-25 20:19:08,14756
TXN0005673,1764500204,CARD00656,MERC00396,Prepaid,FR,FR,Lakeside ATM,ATM Withdrawal,ATM,100.0,EUR,Approved,N,N,0,3,0,0.0,POS-GW-3,2025-11-30 13:58:44,5672
TXN0011439,2024-11-27 08:10:13,CARD00171,MERC00306,Debit,JP,JP,Union Fresh Foods,Purchase,POS,194.36,JPY,Approved,N,Y,Y,3,N,0.0,ATM-NET,2024-11-27 08:13:13,11438
TXN0008694,2025-11-24T11:34:28Z,CARD00075,MERC00369,Credit,IN,IN,Meadow Department Store,Purchase,E-commerce,$101.08,INR,Approved,N,N,True,3,N,0.0,ATM-NET,2025-11-24 14:26:28,8693
TXN0010582,2024-09-03 19:20:34,CARD00588,MERC00218,Credit,US,US,Union Health Mart,Cash Advance  ,POS,$288.68,USD,Approved,N,N,False,3,False,0.0,POS-GW-3,2024-09-03 20:49:34,10581
TXN0006304,2025-12-15 10:55:09,CARD00477,MERC00208,Credit,SG,SG,Coastal Hotel,Balance Transfer,POS,405.03,SGD,Approved,False,Y,1,3,False,0.0,ECOM-API,2025-12-15 13:05:09,6303
TXN0014201,2025-09-11T04:24:34Z,CARD00345,MERC00097,Credit,DE,DE,Bluepeak Store,Purchase,E-commerce,$65.02,EUR,Approved,False,N,True,3,False,0.0,POS-GW-3,2025-09-11 05:37:34,14200
TXN0001892,2025-07-10 17:53:12,CARD00295,MERC00164,Credit,AU,AU,Silverline Hotel,Purchase,POS,89.28,AUD,Approved,False,True,Y,3,0,0.0,ECOM-API,2025-07-10 21:24:12,1891
